ID,Temporary_ID,Stock,Infection_Status,Date_Iso,Clutch_Num,Death_Date,Date_Gravid,Date_Drop,Clutch_Est_R,Clutch_Est_L,Inf_Intensity,Strain,Clutch_Tot,Clutch_Sym,Holding_Time,Next_Date_Gravid,Time_Between_Clutches,age_post_iso,Maximum_Dens,DOB,prp_survival,Treatment_Fine,is_post,Clutch_Tot_post,Maximum_Dens_post,prp_survival_post,PostTreat_Eggs_Ind,PostTreat_Nauplii_Ind,has_post_clutch,has_post_hatch,Oldest_nonzero_F1_minusfirst
GR_210B,GR_210B,Bi,UNEX,2025-09-08T00:00:00Z,7,NA,2025-10-16T00:00:00Z,2025-10-20T00:00:00Z,6,10,NA,NA,16,0.6,4,2025-10-22T00:00:00Z,2,NA,12,2025-10-20T00:00:00Z,0.75,UNEX,TRUE,16,12,0.75,285,97,TRUE,TRUE,45
GR_210B,GR_210B,Bi,UNEX,2025-09-08T00:00:00Z,8,NA,2025-10-22T00:00:00Z,2025-10-23T00:00:00Z,22,26,NA,NA,48,0.8461538461538461,1,2025-11-05T00:00:00Z,13,NA,14,2025-10-23T00:00:00Z,0.2916666666666667,UNEX,TRUE,48,14,0.2916666666666667,285,97,TRUE,TRUE,45
GR_210B,GR_210B,Bi,UNEX,2025-09-08T00:00:00Z,9,NA,2025-11-05T00:00:00Z,2025-11-07T00:00:00Z,1,2,NA,NA,3,0.5,2,2025-11-21T00:00:00Z,14,NA,0,2025-11-07T00:00:00Z,0,UNEX,TRUE,3,0,0,285,97,TRUE,TRUE,45
GR_210B,GR_210B,Bi,UNEX,2025-09-08T00:00:00Z,10,2025-12-01T00:00:00Z,2025-11-21T00:00:00Z,2025-11-24T00:00:00Z,6,6,NA,NA,12,1,3,NA,NA,84,0,2025-11-24T00:00:00Z,0,UNEX,TRUE,12,0,0,285,97,TRUE,TRUE,45
GR_211B,GR_211B,Bi,UNEX,2025-09-08T00:00:00Z,1,NA,2025-09-08T00:00:00Z,2025-09-10T00:00:00Z,18,21,NA,NA,39,0.8571428571428571,2,2025-09-15T00:00:00Z,5,NA,10,2025-09-10T00:00:00Z,0.2564102564102564,UNEX,FALSE,NA,NA,NA,148,46,TRUE,TRUE,57
GR_211B,GR_211B,Bi,UNEX,2025-09-08T00:00:00Z,2,NA,2025-09-15T00:00:00Z,2025-09-17T00:00:00Z,7,10,NA,NA,17,0.7,2,2025-09-22T00:00:00Z,5,NA,4,2025-09-17T00:00:00Z,0.2352941176470588,UNEX,TRUE,17,4,0.2352941176470588,148,46,TRUE,TRUE,57
GR_211B,GR_211B,Bi,UNEX,2025-09-08T00:00:00Z,3,NA,2025-09-22T00:00:00Z,2025-10-02T00:00:00Z,22,20,NA,NA,42,0.9090909090909092,10,2025-10-06T00:00:00Z,4,NA,19,2025-10-02T00:00:00Z,0.4523809523809524,UNEX,TRUE,42,19,0.4523809523809524,148,46,TRUE,TRUE,57
GR_211B,GR_211B,Bi,UNEX,2025-09-08T00:00:00Z,4,NA,2025-10-06T00:00:00Z,2025-10-08T00:00:00Z,6,7,NA,NA,13,0.8571428571428571,2,2025-10-22T00:00:00Z,14,NA,4,2025-10-08T00:00:00Z,0.3076923076923077,UNEX,TRUE,13,4,0.3076923076923077,148,46,TRUE,TRUE,57
GR_211B,GR_211B,Bi,UNEX,2025-09-08T00:00:00Z,5,NA,2025-10-22T00:00:00Z,2025-10-24T00:00:00Z,8,10,NA,NA,18,0.8,2,2025-10-28T00:00:00Z,4,NA,11,2025-10-24T00:00:00Z,0.6111111111111112,UNEX,TRUE,18,11,0.6111111111111112,148,46,TRUE,TRUE,57
GR_211B,GR_211B,Bi,UNEX,2025-09-08T00:00:00Z,6,NA,2025-10-28T00:00:00Z,2025-10-30T00:00:00Z,10,10,NA,NA,20,1,2,2025-11-02T00:00:00Z,3,NA,4,2025-10-30T00:00:00Z,0.2,UNEX,TRUE,20,4,0.2,148,46,TRUE,TRUE,57
GR_211B,GR_211B,Bi,UNEX,2025-09-08T00:00:00Z,7,NA,2025-11-02T00:00:00Z,2025-11-04T00:00:00Z,6,8,NA,NA,14,0.75,2,2025-11-07T00:00:00Z,3,NA,4,2025-11-04T00:00:00Z,0.2857142857142857,UNEX,TRUE,14,4,0.2857142857142857,148,46,TRUE,TRUE,57
GR_211B,GR_211B,Bi,UNEX,2025-09-08T00:00:00Z,8,NA,2025-11-07T00:00:00Z,2025-11-10T00:00:00Z,3,7,NA,NA,10,0.42857142857142855,3,2025-11-12T00:00:00Z,2,NA,0,2025-11-10T00:00:00Z,0,UNEX,TRUE,10,0,0,148,46,TRUE,TRUE,57
GR_211B,GR_211B,Bi,UNEX,2025-09-08T00:00:00Z,9,NA,2025-11-12T00:00:00Z,2025-11-17T00:00:00Z,0,8,NA,NA,8,0,5,2025-11-20T00:00:00Z,3,NA,0,2025-11-17T00:00:00Z,0,UNEX,TRUE,8,0,0,148,46,TRUE,TRUE,57
GR_211B,GR_211B,Bi,UNEX,2025-09-08T00:00:00Z,10,NA,2025-11-20T00:00:00Z,2025-11-21T00:00:00Z,0,4,NA,NA,4,0,1,2025-11-26T00:00:00Z,5,NA,0,2025-11-21T00:00:00Z,0,UNEX,TRUE,4,0,0,148,46,TRUE,TRUE,57
GR_211B,GR_211B,Bi,UNEX,2025-09-08T00:00:00Z,11,2025-12-09T00:00:00Z,2025-11-26T00:00:00Z,2025-12-01T00:00:00Z,2,0,NA,NA,2,0,5,NA,NA,92,0,2025-12-01T00:00:00Z,0,UNEX,TRUE,2,0,0,148,46,TRUE,TRUE,57
GR_212D,GR_212D,D,UNEX,2025-09-08T00:00:00Z,1,NA,2025-09-08T00:00:00Z,2025-09-10T00:00:00Z,12,14,NA,NA,26,0.8571428571428571,2,2025-09-12T00:00:00Z,2,NA,9,2025-09-10T00:00:00Z,0.34615384615384615,UNEX,FALSE,NA,NA,NA,129,55,TRUE,TRUE,24
GR_212D,GR_212D,D,UNEX,2025-09-08T00:00:00Z,2,NA,2025-09-12T00:00:00Z,2025-09-15T00:00:00Z,16,18,NA,NA,34,0.8888888888888888,3,2025-09-16T00:00:00Z,1,NA,11,2025-09-15T00:00:00Z,0.3235294117647059,UNEX,TRUE,34,11,0.3235294117647059,129,55,TRUE,TRUE,24
GR_212D,GR_212D,D,UNEX,2025-09-08T00:00:00Z,3,NA,2025-09-16T00:00:00Z,2025-09-18T00:00:00Z,16,16,NA,NA,32,1,2,2025-09-22T00:00:00Z,4,NA,12,2025-09-18T00:00:00Z,0.375,UNEX,TRUE,32,12,0.375,129,55,TRUE,TRUE,24
GR_212D,GR_212D,D,UNEX,2025-09-08T00:00:00Z,4,NA,2025-09-22T00:00:00Z,2025-10-02T00:00:00Z,22,24,NA,NA,46,0.9166666666666666,10,2025-10-06T00:00:00Z,4,NA,32,2025-10-02T00:00:00Z,0.6956521739130435,UNEX,TRUE,46,32,0.6956521739130435,129,55,TRUE,TRUE,24
GR_212D,GR_212D,D,UNEX,2025-09-08T00:00:00Z,5,NA,2025-10-06T00:00:00Z,2025-10-07T00:00:00Z,10,6,NA,NA,16,0.6,1,2025-10-23T00:00:00Z,16,NA,0,2025-10-07T00:00:00Z,0,UNEX,TRUE,16,0,0,129,55,TRUE,TRUE,24
GR_212D,GR_212D,D,UNEX,2025-09-08T00:00:00Z,6,2025-10-24T00:00:00Z,2025-10-23T00:00:00Z,2025-10-24T00:00:00Z,0,1,NA,NA,1,0,1,NA,NA,46,0,2025-10-24T00:00:00Z,0,UNEX,TRUE,1,0,0,129,55,TRUE,TRUE,24
GR_213D,GR_213D,D,UNEX,2025-09-08T00:00:00Z,1,NA,2025-09-08T00:00:00Z,2025-09-10T00:00:00Z,12,18,NA,NA,30,0.6666666666666666,2,2025-09-15T00:00:00Z,5,NA,17,2025-09-10T00:00:00Z,0.5666666666666667,UNEX,FALSE,NA,NA,NA,196,88,TRUE,TRUE,64
GR_213D,GR_213D,D,UNEX,2025-09-08T00:00:00Z,2,NA,2025-09-15T00:00:00Z,2025-09-17T00:00:00Z,8,5,NA,NA,13,0.625,2,2025-09-22T00:00:00Z,5,NA,6,2025-09-17T00:00:00Z,0.4615384615384616,UNEX,TRUE,13,6,0.4615384615384616,196,88,TRUE,TRUE,64
GR_213D,GR_213D,D,UNEX,2025-09-08T00:00:00Z,3,NA,2025-09-22T00:00:00Z,2025-10-01T00:00:00Z,10,8,NA,NA,18,0.8,9,2025-10-09T00:00:00Z,8,NA,12,2025-10-01T00:00:00Z,0.6666666666666666,UNEX,TRUE,18,12,0.6666666666666666,196,88,TRUE,TRUE,64
GR_213D,GR_213D,D,UNEX,2025-09-08T00:00:00Z,4,NA,2025-10-09T00:00:00Z,2025-10-10T00:00:00Z,16,18,NA,NA,34,0.8888888888888888,1,2025-10-16T00:00:00Z,6,NA,10,2025-10-10T00:00:00Z,0.29411764705882354,UNEX,TRUE,34,10,0.29411764705882354,196,88,TRUE,TRUE,64
GR_213D,GR_213D,D,UNEX,2025-09-08T00:00:00Z,5,NA,2025-10-16T00:00:00Z,2025-10-17T00:00:00Z,4,5,NA,NA,9,0.8,1,2025-10-20T00:00:00Z,3,NA,0,2025-10-17T00:00:00Z,0,UNEX,TRUE,9,0,0,196,88,TRUE,TRUE,64
GR_213D,GR_213D,D,UNEX,2025-09-08T00:00:00Z,6,NA,2025-10-20T00:00:00Z,2025-10-27T00:00:00Z,8,9,NA,NA,17,0.8888888888888888,7,2025-10-30T00:00:00Z,3,NA,17,2025-10-28T00:00:00Z,1,UNEX,TRUE,17,17,1,196,88,TRUE,TRUE,64
GR_213D,GR_213D,D,UNEX,2025-09-08T00:00:00Z,7,NA,2025-10-30T00:00:00Z,2025-11-04T00:00:00Z,20,18,NA,NA,38,0.9,5,2025-11-05T00:00:00Z,1,NA,14,2025-11-04T00:00:00Z,0.3684210526315789,UNEX,TRUE,38,14,0.3684210526315789,196,88,TRUE,TRUE,64
GR_213D,GR_213D,D,UNEX,2025-09-08T00:00:00Z,8,NA,2025-11-05T00:00:00Z,2025-11-07T00:00:00Z,12,16,NA,NA,28,0.75,2,2025-11-09T00:00:00Z,2,NA,14,2025-11-07T00:00:00Z,0.5,UNEX,TRUE,28,14,0.5,196,88,TRUE,TRUE,64
GR_213D,GR_213D,D,UNEX,2025-09-08T00:00:00Z,9,NA,2025-11-09T00:00:00Z,2025-11-11T00:00:00Z,16,14,NA,NA,30,0.875,2,2025-11-19T00:00:00Z,8,NA,15,2025-11-11T00:00:00Z,0.5,UNEX,TRUE,30,15,0.5,196,88,TRUE,TRUE,64
GR_213D,GR_213D,D,UNEX,2025-09-08T00:00:00Z,10,NA,2025-11-19T00:00:00Z,2025-11-25T00:00:00Z,0,6,NA,NA,6,0,6,2025-12-01T00:00:00Z,6,NA,0,2025-11-25T00:00:00Z,0,UNEX,TRUE,6,0,0,196,88,TRUE,TRUE,64
GR_213D,GR_213D,D,UNEX,2025-09-08T00:00:00Z,11,2025-12-08T00:00:00Z,2025-12-01T00:00:00Z,2025-12-03T00:00:00Z,0,3,NA,NA,3,0,2,NA,NA,91,0,2025-12-03T00:00:00Z,0,UNEX,TRUE,3,0,0,196,88,TRUE,TRUE,64
GR_214D,GR_214D,D,UNEX,2025-09-08T00:00:00Z,1,NA,2025-09-08T00:00:00Z,2025-09-10T00:00:00Z,12,18,NA,NA,30,0.6666666666666666,2,2025-09-26T00:00:00Z,16,NA,4,2025-09-10T00:00:00Z,0.13333333333333333,UNEX,FALSE,NA,NA,NA,109,34,TRUE,TRUE,37
GR_214D,GR_214D,D,UNEX,2025-09-08T00:00:00Z,2,NA,2025-09-26T00:00:00Z,2025-09-29T00:00:00Z,20,20,NA,NA,40,1,3,2025-10-02T00:00:00Z,3,NA,11,2025-09-29T00:00:00Z,0.275,UNEX,TRUE,40,11,0.275,109,34,TRUE,TRUE,37
GR_214D,GR_214D,D,UNEX,2025-09-08T00:00:00Z,3,NA,2025-10-02T00:00:00Z,2025-10-03T00:00:00Z,12,12,NA,NA,24,1,1,2025-10-05T00:00:00Z,2,NA,9,2025-10-03T00:00:00Z,0.375,UNEX,TRUE,24,9,0.375,109,34,TRUE,TRUE,37
GR_214D,GR_214D,D,UNEX,2025-09-08T00:00:00Z,4,NA,2025-10-05T00:00:00Z,2025-10-07T00:00:00Z,20,14,NA,NA,34,0.7,2,2025-10-13T00:00:00Z,6,NA,12,2025-10-07T00:00:00Z,0.35294117647058826,UNEX,TRUE,34,12,0.35294117647058826,109,34,TRUE,TRUE,37
GR_214D,GR_214D,D,UNEX,2025-09-08T00:00:00Z,5,2025-10-24T00:00:00Z,2025-10-13T00:00:00Z,2025-10-15T00:00:00Z,7,4,NA,NA,11,0.5714285714285714,2,NA,NA,46,2,2025-10-15T00:00:00Z,0.18181818181818185,UNEX,TRUE,11,2,0.18181818181818185,109,34,TRUE,TRUE,37
GR_215E,GR_215E,E,UNEX,2025-09-08T00:00:00Z,1,NA,2025-09-08T00:00:00Z,2025-09-10T00:00:00Z,16,20,NA,NA,36,0.8,2,2025-09-18T00:00:00Z,8,NA,10,2025-09-10T00:00:00Z,0.2777777777777778,UNEX,FALSE,NA,NA,NA,107,50,TRUE,TRUE,44
GR_215E,GR_215E,E,UNEX,2025-09-08T00:00:00Z,2,NA,2025-09-18T00:00:00Z,2025-09-22T00:00:00Z,18,20,NA,NA,38,0.9,4,2025-09-29T00:00:00Z,7,NA,33,2025-09-22T00:00:00Z,0.868421052631579,UNEX,TRUE,38,33,0.868421052631579,107,50,TRUE,TRUE,44
GR_215E,GR_215E,E,UNEX,2025-09-08T00:00:00Z,3,NA,2025-09-29T00:00:00Z,2025-09-30T00:00:00Z,15,0,NA,NA,15,0,1,2025-10-06T00:00:00Z,6,NA,10,2025-09-30T00:00:00Z,0.6666666666666666,UNEX,TRUE,15,10,0.6666666666666666,107,50,TRUE,TRUE,44
GR_215E,GR_215E,E,UNEX,2025-09-08T00:00:00Z,4,NA,2025-10-06T00:00:00Z,2025-10-08T00:00:00Z,1,7,NA,NA,8,0.14285714285714285,2,2025-10-09T00:00:00Z,1,NA,2,2025-10-08T00:00:00Z,0.25,UNEX,TRUE,8,2,0.25,107,50,TRUE,TRUE,44
GR_215E,GR_215E,E,UNEX,2025-09-08T00:00:00Z,5,NA,2025-10-09T00:00:00Z,2025-10-22T00:00:00Z,22,10,NA,NA,32,0.4545454545454546,13,2025-10-23T00:00:00Z,1,NA,5,2025-10-22T00:00:00Z,0.15625,UNEX,TRUE,32,5,0.15625,107,50,TRUE,TRUE,44
GR_215E,GR_215E,E,UNEX,2025-09-08T00:00:00Z,6,NA,2025-10-23T00:00:00Z,2025-11-07T00:00:00Z,4,0,NA,NA,4,0,15,2025-11-17T00:00:00Z,10,NA,0,2025-11-07T00:00:00Z,0,UNEX,TRUE,4,0,0,107,50,TRUE,TRUE,44
GR_215E,GR_215E,E,UNEX,2025-09-08T00:00:00Z,7,2025-12-18T00:00:00Z,2025-11-17T00:00:00Z,2025-11-19T00:00:00Z,6,4,NA,NA,10,0.6666666666666666,2,NA,NA,101,0,2025-11-19T00:00:00Z,0,UNEX,TRUE,10,0,0,107,50,TRUE,TRUE,44
GR_216E,GR_216E,E,UNEX,2025-09-08T00:00:00Z,1,NA,2025-09-08T00:00:00Z,2025-09-09T00:00:00Z,14,16,NA,NA,30,0.875,1,2025-09-14T00:00:00Z,5,NA,5,2025-09-09T00:00:00Z,0.16666666666666666,UNEX,FALSE,NA,NA,NA,91,21,TRUE,TRUE,50
GR_216E,GR_216E,E,UNEX,2025-09-08T00:00:00Z,2,NA,2025-09-14T00:00:00Z,2025-09-16T00:00:00Z,8,11,NA,NA,19,0.7272727272727273,2,2025-09-22T00:00:00Z,6,NA,3,2025-09-16T00:00:00Z,0.15789473684210523,UNEX,TRUE,19,3,0.15789473684210523,91,21,TRUE,TRUE,50
GR_216E,GR_216E,E,UNEX,2025-09-08T00:00:00Z,3,NA,2025-09-22T00:00:00Z,2025-10-01T00:00:00Z,20,22,NA,NA,42,0.9090909090909092,9,2025-10-06T00:00:00Z,5,NA,15,2025-10-01T00:00:00Z,0.35714285714285715,UNEX,TRUE,42,15,0.35714285714285715,91,21,TRUE,TRUE,50
GR_216E,GR_216E,E,UNEX,2025-09-08T00:00:00Z,4,NA,2025-10-06T00:00:00Z,2025-10-07T00:00:00Z,6,5,NA,NA,11,0.8333333333333334,1,2025-10-13T00:00:00Z,6,NA,2,2025-10-07T00:00:00Z,0.18181818181818185,UNEX,TRUE,11,2,0.18181818181818185,91,21,TRUE,TRUE,50
GR_216E,GR_216E,E,UNEX,2025-09-08T00:00:00Z,5,NA,2025-10-13T00:00:00Z,2025-10-15T00:00:00Z,2,4,NA,NA,6,0.5,2,2025-10-20T00:00:00Z,5,NA,0,2025-10-15T00:00:00Z,0,UNEX,TRUE,6,0,0,91,21,TRUE,TRUE,50
GR_216E,GR_216E,E,UNEX,2025-09-08T00:00:00Z,6,2025-10-28T00:00:00Z,2025-10-20T00:00:00Z,2025-10-27T00:00:00Z,7,6,NA,NA,13,0.8571428571428571,7,NA,NA,50,1,2025-10-28T00:00:00Z,0.07692307692307693,UNEX,TRUE,13,1,0.07692307692307693,91,21,TRUE,TRUE,50
GR_217E,GR_217E,E,UNEX,2025-09-08T00:00:00Z,1,NA,2025-09-08T00:00:00Z,2025-09-09T00:00:00Z,14,18,NA,NA,32,0.7777777777777778,1,2025-09-22T00:00:00Z,13,NA,12,2025-09-09T00:00:00Z,0.375,UNEX,FALSE,NA,NA,NA,8,0,TRUE,FALSE,0
GR_217E,GR_217E,E,UNEX,2025-09-08T00:00:00Z,2,NA,2025-09-22T00:00:00Z,2025-09-26T00:00:00Z,0,0,Ghost clutch?,NA,0,NA,4,2025-10-02T00:00:00Z,6,NA,0,2025-09-26T00:00:00Z,NA,UNEX,TRUE,0,0,NA,8,0,TRUE,FALSE,0
GR_217E,GR_217E,E,UNEX,2025-09-08T00:00:00Z,3,NA,2025-10-02T00:00:00Z,2025-10-03T00:00:00Z,0,0,One sided ghost clutch,NA,0,NA,1,2025-10-23T00:00:00Z,20,NA,0,2025-10-03T00:00:00Z,NA,UNEX,TRUE,0,0,NA,8,0,TRUE,FALSE,0
GR_217E,GR_217E,E,UNEX,2025-09-08T00:00:00Z,4,NA,2025-10-23T00:00:00Z,2025-10-27T00:00:00Z,2,4,NA,NA,6,0.5,4,2025-11-10T00:00:00Z,14,NA,0,2025-10-27T00:00:00Z,0,UNEX,TRUE,6,0,0,8,0,TRUE,FALSE,0
GR_217E,GR_217E,E,UNEX,2025-09-08T00:00:00Z,5,2025-11-25T00:00:00Z,2025-11-10T00:00:00Z,2025-11-17T00:00:00Z,1,1,A lot of brown gunk (old moult?) around tail,NA,2,1,7,NA,NA,78,0,2025-11-17T00:00:00Z,0,UNEX,TRUE,2,0,0,8,0,TRUE,FALSE,0
GR_218E,GR_218E,E,UNEX,2025-09-08T00:00:00Z,1,NA,2025-09-08T00:00:00Z,2025-09-09T00:00:00Z,12,12,NA,NA,24,1,1,2025-09-12T00:00:00Z,3,NA,5,2025-09-09T00:00:00Z,0.20833333333333337,UNEX,FALSE,NA,NA,NA,96,50,TRUE,TRUE,22
GR_218E,GR_218E,E,UNEX,2025-09-08T00:00:00Z,2,NA,2025-09-12T00:00:00Z,2025-09-24T00:00:00Z,12,12,NA,NA,24,1,12,2025-09-29T00:00:00Z,5,NA,23,2025-09-24T00:00:00Z,0.9583333333333334,UNEX,TRUE,24,23,0.9583333333333334,96,50,TRUE,TRUE,22
GR_218E,GR_218E,E,UNEX,2025-09-08T00:00:00Z,3,NA,2025-09-29T00:00:00Z,2025-09-30T00:00:00Z,26,24,NA,NA,50,0.9230769230769232,1,2025-10-08T00:00:00Z,8,NA,27,2025-09-30T00:00:00Z,0.54,UNEX,TRUE,50,27,0.54,96,50,TRUE,TRUE,22
GR_218E,GR_218E,E,UNEX,2025-09-08T00:00:00Z,4,NA,2025-10-08T00:00:00Z,2025-10-13T00:00:00Z,2,8,NA,NA,10,0.25,5,2025-10-14T00:00:00Z,1,NA,0,2025-10-13T00:00:00Z,0,UNEX,TRUE,10,0,0,96,50,TRUE,TRUE,22
GR_218E,GR_218E,E,UNEX,2025-09-08T00:00:00Z,5,NA,2025-10-14T00:00:00Z,2025-10-29T00:00:00Z,2,6,NA,NA,8,0.3333333333333333,15,2025-10-31T00:00:00Z,2,NA,0,2025-10-29T00:00:00Z,0,UNEX,TRUE,8,0,0,96,50,TRUE,TRUE,22
GR_218E,GR_218E,E,UNEX,2025-09-08T00:00:00Z,6,2025-11-10T00:00:00Z,2025-10-31T00:00:00Z,2025-11-10T00:00:00Z,0,4,NA,NA,4,0,10,NA,NA,63,0,2025-11-10T00:00:00Z,0,UNEX,TRUE,4,0,0,96,50,TRUE,TRUE,22
GR_219I,219I,I,UNEX,2025-09-10T00:00:00Z,1,NA,2025-09-10T00:00:00Z,2025-09-11T00:00:00Z,20,24,NA,NA,44,0.8333333333333334,1,2025-09-15T00:00:00Z,4,NA,13,2025-09-11T00:00:00Z,0.29545454545454547,UNEX,FALSE,NA,NA,NA,187,39,TRUE,TRUE,35
GR_219I,219I,I,UNEX,2025-09-10T00:00:00Z,2,NA,2025-09-15T00:00:00Z,2025-09-19T00:00:00Z,12,12,NA,NA,24,1,4,2025-09-22T00:00:00Z,3,NA,24,2025-09-19T00:00:00Z,1,UNEX,TRUE,24,24,1,187,39,TRUE,TRUE,35
GR_219I,219I,I,UNEX,2025-09-10T00:00:00Z,3,NA,2025-09-22T00:00:00Z,2025-09-26T00:00:00Z,24,24,NA,NA,48,1,4,2025-09-29T00:00:00Z,3,NA,8,2025-09-26T00:00:00Z,0.16666666666666666,UNEX,TRUE,48,8,0.16666666666666666,187,39,TRUE,TRUE,35
GR_219I,219I,I,UNEX,2025-09-10T00:00:00Z,4,NA,2025-09-29T00:00:00Z,2025-10-01T00:00:00Z,8,12,NA,NA,20,0.6666666666666666,2,2025-10-06T00:00:00Z,5,NA,5,2025-10-01T00:00:00Z,0.25,UNEX,TRUE,20,5,0.25,187,39,TRUE,TRUE,35
GR_219I,219I,I,UNEX,2025-09-10T00:00:00Z,5,NA,2025-10-06T00:00:00Z,2025-10-09T00:00:00Z,11,6,NA,NA,17,0.5454545454545454,3,2025-10-10T00:00:00Z,1,NA,0,2025-10-09T00:00:00Z,0,UNEX,TRUE,17,0,0,187,39,TRUE,TRUE,35
GR_219I,219I,I,UNEX,2025-09-10T00:00:00Z,6,NA,2025-10-10T00:00:00Z,2025-10-15T00:00:00Z,8,10,NA,NA,18,0.8,5,2025-10-16T00:00:00Z,1,NA,2,2025-10-15T00:00:00Z,0.1111111111111111,UNEX,TRUE,18,2,0.1111111111111111,187,39,TRUE,TRUE,35
GR_219I,219I,I,UNEX,2025-09-10T00:00:00Z,7,NA,2025-10-16T00:00:00Z,2025-10-20T00:00:00Z,2,0,NA,NA,2,0,4,2025-10-25T00:00:00Z,5,NA,0,2025-10-20T00:00:00Z,0,UNEX,TRUE,2,0,0,187,39,TRUE,TRUE,35
GR_219I,219I,I,UNEX,2025-09-10T00:00:00Z,8,NA,2025-10-25T00:00:00Z,2025-10-28T00:00:00Z,4,5,NA,NA,9,0.8,3,2025-10-29T00:00:00Z,1,NA,0,2025-10-28T00:00:00Z,0,UNEX,TRUE,9,0,0,187,39,TRUE,TRUE,35
GR_219I,219I,I,UNEX,2025-09-10T00:00:00Z,9,NA,2025-10-29T00:00:00Z,2025-11-03T00:00:00Z,5,6,NA,NA,11,0.8333333333333334,5,2025-11-04T00:00:00Z,1,NA,0,2025-11-03T00:00:00Z,0,UNEX,TRUE,11,0,0,187,39,TRUE,TRUE,35
GR_219I,219I,I,UNEX,2025-09-10T00:00:00Z,10,NA,2025-11-04T00:00:00Z,2025-11-07T00:00:00Z,12,0,NA,NA,12,0,3,2025-11-11T00:00:00Z,4,NA,0,2025-11-07T00:00:00Z,0,UNEX,TRUE,12,0,0,187,39,TRUE,TRUE,35
GR_219I,219I,I,UNEX,2025-09-10T00:00:00Z,11,NA,2025-11-11T00:00:00Z,2025-11-18T00:00:00Z,4,4,NA,NA,8,1,7,2025-11-20T00:00:00Z,2,NA,0,2025-11-18T00:00:00Z,0,UNEX,TRUE,8,0,0,187,39,TRUE,TRUE,35
GR_219I,219I,I,UNEX,2025-09-10T00:00:00Z,12,2025-11-24T00:00:00Z,2025-11-20T00:00:00Z,2025-11-24T00:00:00Z,12,6,NA,NA,18,0.5,4,NA,NA,75,0,2025-11-24T00:00:00Z,0,UNEX,TRUE,18,0,0,187,39,TRUE,TRUE,35
GR_21I,21,I,EXP,2025-02-03T00:00:00Z,1,NA,2025-02-03T00:00:00Z,2025-02-04T00:00:00Z,30,28,0,KJER,58,0.9333333333333332,1,2025-02-07T00:00:00Z,3,NA,19,2025-02-04T00:00:00Z,0.3275862068965517,EXP_KJER,FALSE,NA,NA,NA,134,61,TRUE,TRUE,25
GR_21I,21,I,EXP,2025-02-03T00:00:00Z,2,NA,2025-02-07T00:00:00Z,2025-02-09T00:00:00Z,30,34,NA,KJER,64,0.8823529411764706,2,2025-02-12T00:00:00Z,3,NA,42,2025-02-09T00:00:00Z,0.65625,EXP_KJER,TRUE,64,42,0.65625,134,61,TRUE,TRUE,25
GR_21I,21,I,EXP,2025-02-03T00:00:00Z,3,NA,2025-02-12T00:00:00Z,2025-02-14T00:00:00Z,11,18,NA,KJER,29,0.6111111111111112,2,2025-02-17T00:00:00Z,3,NA,10,2025-02-14T00:00:00Z,0.3448275862068966,EXP_KJER,TRUE,29,10,0.3448275862068966,134,61,TRUE,TRUE,25
GR_21I,21,I,EXP,2025-02-03T00:00:00Z,4,NA,2025-02-17T00:00:00Z,2025-02-19T00:00:00Z,16,14,NA,KJER,30,0.875,2,2025-02-26T00:00:00Z,7,NA,6,2025-02-19T00:00:00Z,0.2,EXP_KJER,TRUE,30,6,0.2,134,61,TRUE,TRUE,25
GR_21I,21,I,EXP,2025-02-03T00:00:00Z,5,NA,2025-02-26T00:00:00Z,2025-02-27T00:00:00Z,4,6,NA,KJER,10,0.6666666666666666,1,2025-03-10T00:00:00Z,11,NA,3,2025-02-28T00:00:00Z,0.3,EXP_KJER,TRUE,10,3,0.3,134,61,TRUE,TRUE,25
GR_21I,21,I,EXP,2025-02-03T00:00:00Z,6,2025-04-15T00:00:00Z,2025-03-10T00:00:00Z,2025-03-12T00:00:00Z,0,1,NA,KJER,1,0,2,NA,NA,71,0,2025-03-12T00:00:00Z,0,EXP_KJER,TRUE,1,0,0,134,61,TRUE,TRUE,25
GR_220I,220I,I,UNEX,2025-09-10T00:00:00Z,1,NA,2025-09-10T00:00:00Z,2025-09-12T00:00:00Z,18,20,NA,NA,38,0.9,2,2025-09-16T00:00:00Z,4,NA,10,2025-09-12T00:00:00Z,0.2631578947368421,UNEX,FALSE,NA,NA,NA,134,51,TRUE,TRUE,20
GR_220I,220I,I,UNEX,2025-09-10T00:00:00Z,2,NA,2025-09-16T00:00:00Z,2025-09-18T00:00:00Z,16,18,NA,NA,34,0.8888888888888888,2,2025-09-22T00:00:00Z,4,NA,17,2025-09-18T00:00:00Z,0.5,UNEX,TRUE,34,17,0.5,134,51,TRUE,TRUE,20
GR_220I,220I,I,UNEX,2025-09-10T00:00:00Z,3,NA,2025-09-22T00:00:00Z,2025-09-26T00:00:00Z,16,18,NA,NA,34,0.8888888888888888,4,2025-09-29T00:00:00Z,3,NA,12,2025-09-26T00:00:00Z,0.35294117647058826,UNEX,TRUE,34,12,0.35294117647058826,134,51,TRUE,TRUE,20
